Row ID,Order ID,Order Date,Ship Date,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity
8134,CA-2017-131352,08-10-2017,13-10-2017,GH-14485,United States,Dallas,Texas,75081,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,4
8135,CA-2017-121776,16-02-2017,21-02-2017,RD-19585,United States,Los Angeles,California,90008,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,36.84,4
8136,CA-2017-121776,16-02-2017,21-02-2017,RD-19585,United States,Los Angeles,California,90008,West,OFF-LA-10002762,Office Supplies,Labels,Avery 485,87.71,5
8137,CA-2018-118073,12-08-2018,16-08-2018,CS-12490,United States,Lakeland,Florida,33801,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,5
8138,CA-2016-103219,09-11-2016,13-11-2016,BF-11215,United States,New York City,New York,10035,East,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9
8139,CA-2018-102561,18-07-2018,22-07-2018,NK-18490,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,11.264,10
8140,CA-2018-102561,18-07-2018,22-07-2018,NK-18490,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.08,9
8141,CA-2018-102561,18-07-2018,22-07-2018,NK-18490,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,18.496,3
8142,CA-2018-100993,05-02-2018,10-02-2018,AZ-10750,United States,San Diego,California,92037,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3
8143,CA-2018-100993,05-02-2018,10-02-2018,AZ-10750,United States,San Diego,California,92037,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3
8144,CA-2018-100993,05-02-2018,10-02-2018,AZ-10750,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,3
8145,CA-2018-100993,05-02-2018,10-02-2018,AZ-10750,United States,San Diego,California,92037,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,159.968,3
8146,US-2016-112949,20-06-2016,27-06-2016,Co-12640,United States,Lawton,Oklahoma,73505,Central,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,471.9,7
8147,US-2016-112949,20-06-2016,27-06-2016,Co-12640,United States,Lawton,Oklahoma,73505,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,1
8148,US-2019-146822,09-06-2019,14-06-2019,AG-10675,United States,Salem,Virginia,24153,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4
8149,US-2018-131058,27-12-2018,31-12-2018,EM-14140,United States,Santa Ana,California,92704,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7
8150,CA-2016-167997,26-01-2016,29-01-2016,CA-11965,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,10.68,2
8151,CA-2016-167997,26-01-2016,29-01-2016,CA-11965,United States,Rapid City,South Dakota,57701,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,1
8152,CA-2019-140151,23-03-2019,25-03-2019,RB-19360,United States,Seattle,Washington,98115,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,1
8153,CA-2019-140151,23-03-2019,25-03-2019,RB-19360,United States,Seattle,Washington,98115,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,4
8154,CA-2019-140151,23-03-2019,25-03-2019,RB-19360,United States,Seattle,Washington,98115,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4
8155,US-2019-143770,20-03-2019,24-03-2019,RD-19720,United States,Middletown,Connecticut,6457,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2
8156,US-2019-143770,20-03-2019,24-03-2019,RD-19720,United States,Middletown,Connecticut,6457,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,1
8157,CA-2018-131296,04-10-2018,09-10-2018,MS-17830,United States,Baltimore,Maryland,21215,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,2
8158,CA-2018-103464,18-11-2018,22-11-2018,PG-18820,United States,San Diego,California,92105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,7
8159,CA-2019-136238,26-12-2019,01-01-2020,KB-16240,United States,Odessa,Texas,79762,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032,3
8160,CA-2018-120803,09-03-2018,13-03-2018,RB-19465,United States,Milford,Connecticut,6460,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,7
8161,CA-2018-134138,16-02-2018,20-02-2018,JD-15790,United States,Belleville,New Jersey,7109,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,1
8162,CA-2017-120915,28-09-2017,03-10-2017,JJ-15445,United States,New York City,New York,10035,East,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",293.52,7
8163,CA-2017-120915,28-09-2017,03-10-2017,JJ-15445,United States,New York City,New York,10035,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2
8164,CA-2017-168207,02-11-2017,06-11-2017,LT-17110,United States,San Diego,California,92105,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,5
8165,CA-2017-168207,02-11-2017,06-11-2017,LT-17110,United States,San Diego,California,92105,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,6
8166,CA-2017-168207,02-11-2017,06-11-2017,LT-17110,United States,San Diego,California,92105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3
8167,CA-2017-168207,02-11-2017,06-11-2017,LT-17110,United States,San Diego,California,92105,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,3
8168,CA-2018-144148,31-07-2018,05-08-2018,AH-10690,United States,San Francisco,California,94122,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,6
8169,CA-2019-107174,06-11-2019,13-11-2019,AB-10060,United States,Seattle,Washington,98105,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,6
8170,CA-2019-107174,06-11-2019,13-11-2019,AB-10060,United States,Seattle,Washington,98105,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,1
8171,CA-2019-107174,06-11-2019,13-11-2019,AB-10060,United States,Seattle,Washington,98105,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3
8172,CA-2018-146150,14-02-2018,19-02-2018,FM-14380,United States,Jackson,Mississippi,39212,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,6
8173,CA-2016-114125,09-07-2016,13-07-2016,GH-14410,United States,Los Angeles,California,90049,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,1
8174,CA-2016-114125,09-07-2016,13-07-2016,GH-14410,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,7
8175,CA-2016-114125,09-07-2016,13-07-2016,GH-14410,United States,Los Angeles,California,90049,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,3
8176,CA-2018-114944,30-01-2018,04-02-2018,HE-14800,United States,Chicago,Illinois,60623,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,4
8177,CA-2018-135965,22-09-2018,25-09-2018,SZ-20035,United States,New York City,New York,10035,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,7
8178,CA-2019-149699,22-12-2019,24-12-2019,CM-12115,United States,Los Angeles,California,90008,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5
8179,CA-2018-166429,02-09-2018,08-09-2018,TG-21310,United States,Des Moines,Washington,98198,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,1
8180,CA-2017-112767,02-08-2017,06-08-2017,DK-12985,United States,Springfield,Oregon,97477,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,3
8181,CA-2017-119879,21-11-2017,25-11-2017,SS-20410,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,10
8182,CA-2017-119879,21-11-2017,25-11-2017,SS-20410,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,5
8183,CA-2019-155642,18-05-2019,22-05-2019,BM-11575,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,4
8184,CA-2019-155642,18-05-2019,22-05-2019,BM-11575,United States,Chicago,Illinois,60653,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1
8185,US-2019-101721,23-07-2019,27-07-2019,MY-17380,United States,Chicago,Illinois,60623,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,3
8186,CA-2017-136728,13-09-2017,17-09-2017,AG-10900,United States,Chicago,Illinois,60623,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,2
8187,CA-2017-136728,13-09-2017,17-09-2017,AG-10900,United States,Chicago,Illinois,60623,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,4
8188,CA-2018-127194,10-12-2018,16-12-2018,BW-11110,United States,New York City,New York,10024,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9
8189,CA-2017-140375,02-10-2017,05-10-2017,SG-20470,United States,Rockville,Maryland,20852,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,4
8190,CA-2017-140375,02-10-2017,05-10-2017,SG-20470,United States,Rockville,Maryland,20852,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,2
8191,US-2019-155866,17-11-2019,21-11-2019,CC-12370,United States,New York City,New York,10011,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,7
8192,US-2019-155866,17-11-2019,21-11-2019,CC-12370,United States,New York City,New York,10011,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4
8193,CA-2017-141327,30-11-2017,03-12-2017,LR-16915,United States,Durham,North Carolina,27707,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,6.048,6
8194,CA-2017-141327,30-11-2017,03-12-2017,LR-16915,United States,Durham,North Carolina,27707,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3
8195,CA-2017-141327,30-11-2017,03-12-2017,LR-16915,United States,Durham,North Carolina,27707,South,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,1
8196,CA-2017-136700,06-12-2017,11-12-2017,DB-13120,United States,Santa Barbara,California,93101,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,1
8197,CA-2019-102736,05-09-2019,09-09-2019,LP-17095,United States,Knoxville,Tennessee,37918,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,4
8198,CA-2019-102736,05-09-2019,09-09-2019,LP-17095,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5
8199,CA-2019-102736,05-09-2019,09-09-2019,LP-17095,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552,3
8200,CA-2019-125269,24-04-2019,30-04-2019,AF-10870,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.43,6
8201,CA-2019-125269,24-04-2019,30-04-2019,AF-10870,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,2
8202,CA-2017-114811,08-11-2017,08-11-2017,KD-16495,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5
8203,CA-2017-114811,08-11-2017,08-11-2017,KD-16495,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,1
8204,CA-2017-114811,08-11-2017,08-11-2017,KD-16495,United States,New York City,New York,10024,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,4
8205,CA-2017-114811,08-11-2017,08-11-2017,KD-16495,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,3
8206,CA-2017-114811,08-11-2017,08-11-2017,KD-16495,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,1
8207,CA-2017-122266,26-04-2017,30-04-2017,SA-20830,United States,Daytona Beach,Florida,32114,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,2
8208,CA-2017-122266,26-04-2017,30-04-2017,SA-20830,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1
8209,CA-2017-141565,20-09-2017,24-09-2017,BG-11035,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,6
8210,CA-2017-141565,20-09-2017,24-09-2017,BG-11035,United States,Nashville,Tennessee,37211,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4
8211,CA-2019-128769,07-09-2019,12-09-2019,DM-12955,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2
8212,CA-2018-116337,07-11-2018,12-11-2018,MC-17845,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46,6
8213,CA-2018-116337,07-11-2018,12-11-2018,MC-17845,United States,Dallas,Texas,75220,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3
8214,CA-2017-120845,25-09-2017,02-10-2017,ML-17395,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336,3
8215,CA-2017-120845,25-09-2017,02-10-2017,ML-17395,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,2
8216,CA-2017-120845,25-09-2017,02-10-2017,ML-17395,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,1
8217,CA-2017-120845,25-09-2017,02-10-2017,ML-17395,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2
8218,CA-2016-120775,03-10-2016,07-10-2016,RD-19930,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3
8219,CA-2016-120775,03-10-2016,07-10-2016,RD-19930,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,3
8220,CA-2016-120775,03-10-2016,07-10-2016,RD-19930,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,1
8221,CA-2016-120775,03-10-2016,07-10-2016,RD-19930,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3
8222,CA-2016-120775,03-10-2016,07-10-2016,RD-19930,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,3
8223,CA-2016-152905,18-02-2016,24-02-2016,AB-10015,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2
8224,CA-2018-104633,12-06-2018,16-06-2018,EA-14035,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6
8225,CA-2018-104633,12-06-2018,16-06-2018,EA-14035,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,1
8226,CA-2019-104136,01-11-2019,04-11-2019,SF-20065,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10
8227,CA-2019-104136,01-11-2019,04-11-2019,SF-20065,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1
8228,CA-2018-123050,04-04-2018,08-04-2018,BC-11125,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,1
8229,CA-2018-123050,04-04-2018,08-04-2018,BC-11125,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,1
8230,CA-2018-123050,04-04-2018,08-04-2018,BC-11125,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,4
8231,CA-2018-162355,30-06-2018,02-07-2018,PF-19165,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3
8232,CA-2018-162355,30-06-2018,02-07-2018,PF-19165,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7
8233,CA-2016-158225,22-09-2016,28-09-2016,SE-20110,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5
8234,CA-2016-158225,22-09-2016,28-09-2016,SE-20110,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2
8235,CA-2019-102204,01-05-2019,06-05-2019,CJ-12010,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,1
8236,CA-2019-102204,01-05-2019,06-05-2019,CJ-12010,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4
8237,CA-2019-102204,01-05-2019,06-05-2019,CJ-12010,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,6
8238,CA-2019-103065,20-10-2019,20-10-2019,PT-19090,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2
8239,CA-2019-103065,20-10-2019,20-10-2019,PT-19090,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,2
8240,CA-2019-103065,20-10-2019,20-10-2019,PT-19090,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2
8241,CA-2019-103065,20-10-2019,20-10-2019,PT-19090,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,3
8242,CA-2016-109855,01-09-2016,05-09-2016,LH-16900,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,1
8243,CA-2016-109855,01-09-2016,05-09-2016,LH-16900,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357,4
8244,CA-2016-109897,12-08-2016,16-08-2016,BW-11200,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,9
8245,CA-2016-109897,12-08-2016,16-08-2016,BW-11200,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3
8246,US-2016-143581,19-08-2016,23-08-2016,BS-11365,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3
8247,CA-2017-129217,10-05-2017,10-05-2017,DP-13390,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,7
8248,CA-2017-129217,10-05-2017,10-05-2017,DP-13390,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2
8249,CA-2018-133816,10-05-2018,13-05-2018,CS-12400,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,2
8250,CA-2017-140221,05-03-2017,09-03-2017,MS-17365,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,1
8251,CA-2017-140221,05-03-2017,09-03-2017,MS-17365,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,1
8252,CA-2017-140221,05-03-2017,09-03-2017,MS-17365,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5
8253,CA-2017-140221,05-03-2017,09-03-2017,MS-17365,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,1
8254,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,2
8255,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,3
8256,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,9
8257,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3
8258,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5
8259,CA-2019-152310,12-08-2019,19-08-2019,DK-12895,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.704,6
8260,CA-2018-118101,26-06-2018,26-06-2018,SN-20560,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,10
8261,CA-2018-118101,26-06-2018,26-06-2018,SN-20560,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,2
8262,CA-2018-118101,26-06-2018,26-06-2018,SN-20560,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4
8263,CA-2018-100307,15-12-2018,19-12-2018,TC-21475,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3
8264,CA-2017-138457,13-09-2017,17-09-2017,AM-10705,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,3
8265,CA-2016-131800,30-12-2016,04-01-2017,AJ-10960,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,4
8266,CA-2016-131800,30-12-2016,04-01-2017,AJ-10960,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,6
8267,CA-2016-118304,29-04-2016,04-05-2016,KH-16360,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2
8268,CA-2019-121790,30-01-2019,06-02-2019,LP-17095,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,2
8269,CA-2019-121790,30-01-2019,06-02-2019,LP-17095,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,3
8270,CA-2019-121790,30-01-2019,06-02-2019,LP-17095,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,4
8271,CA-2019-121790,30-01-2019,06-02-2019,LP-17095,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2
8272,CA-2018-169670,25-12-2018,31-12-2018,JE-15715,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,10
8273,CA-2018-139549,20-10-2018,25-10-2018,MY-18295,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4
8274,CA-2017-104059,13-06-2017,15-06-2017,FC-14245,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,2
8275,CA-2019-164112,30-06-2019,04-07-2019,ND-18460,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,5
